detection_datetime,transmitter_id,tagging_project_name,species_common_name,species_scientific_name,animal_sex,receiver_project_name,installation_name,station_name,receiver_name,receiver_deployment_longitude,receiver_deployment_latitude,transmitter_sensor_type,transmitter_type,transmitter_estimated_battery_life,transmitter_deployment_longitude,transmitter_deployment_latitude,transmitter_deployment_datetime
1/07/2022 20:51,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:49,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:47,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:46,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:44,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:42,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:41,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:40,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:38,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:36,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:34,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:32,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:30,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:29,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:28,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:26,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:24,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:11,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:05,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 20:02,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:56,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:54,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:52,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:51,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:49,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:47,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:45,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:43,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:39,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:38,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:36,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:35,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:34,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:32,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:23,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:14,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:13,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:10,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:08,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:07,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 19:02,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 18:58,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 18:53,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 18:40,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 15:33,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 15:31,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 15:12,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 15:09,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 15:07,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 15:05,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 15:03,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 15:02,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 15:00,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:59,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:58,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:56,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:55,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:53,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:51,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:47,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:46,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:43,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:37,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:36,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:33,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:27,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:25,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 14:22,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 13:36,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 13:34,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 13:32,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 13:29,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
1/07/2022 13:27,A69-9001-64011,IMOS / AIMS Acoustic Telemetry Array Queensland,Scalloped Hammerhead,Sphyrna lewini,MALE,IMOS / AIMS Acoustic Telemetry Array Queensland,Qld Array - Hinchinbrook,Deluge - Outside,VR2AR-546937,146.19737,-18.41423,PINGER,V16,1910,145.781372,-16.381719,22/03/2022 0:00
